ts,cell_id,throughput,latency,jitter,packet_loss,cell_load,is_missing,is_anomaly
2026-08-15 20:49:00+00:00,cell_001,132.37,16.74,3.62,0.94,42.7,False,False
2026-08-15 20:50:00+00:00,cell_001,136.16,16.53,3.92,0.63,50.28,False,False
2026-08-15 20:51:00+00:00,cell_001,136.12,15.86,3.87,0.58,50.38,False,False
2026-08-15 20:52:00+00:00,cell_001,132.78,15.55,3.75,0.52,42.58,False,False
2026-08-15 20:53:00+00:00,cell_001,140.2,14.87,3.75,0.41,47.08,False,False
2026-08-15 20:54:00+00:00,cell_001,134.66,16.05,4.02,0.37,46.44,False,False
2026-08-15 20:55:00+00:00,cell_001,132.68,15.53,3.89,0.31,45.15,False,False
2026-08-15 20:56:00+00:00,cell_001,138.32,17.35,4.16,0.47,48.57,False,False
2026-08-15 20:57:00+00:00,cell_001,136.03,16.89,3.56,0.24,49.47,False,False
2026-08-15 20:58:00+00:00,cell_001,137.2,15.88,3.81,0.72,46.33,False,False
2026-08-15 20:59:00+00:00,cell_001,132.53,16.87,3.68,0.4,57.67,False,False
2026-08-15 21:00:00+00:00,cell_001,138.63,16.23,3.88,0.71,44.21,False,False
2026-08-15 21:01:00+00:00,cell_001,142.81,16.05,3.94,0.37,48.67,False,False
2026-08-15 21:02:00+00:00,cell_001,132.61,16.25,3.5,0.61,47.85,False,False
2026-08-15 21:03:00+00:00,cell_001,137.57,18.07,4.03,0.25,50.16,False,False
2026-08-15 21:04:00+00:00,cell_001,134.26,16.93,4.5,0.41,48.04,False,False
2026-08-15 21:05:00+00:00,cell_001,144.79,15.97,3.89,0.43,42.66,False,False
2026-08-15 21:06:00+00:00,cell_001,140.54,17.15,3.58,0.58,49.98,False,False
2026-08-15 21:07:00+00:00,cell_001,137.77,17.1,3.75,0.28,46.69,False,False
2026-08-15 21:08:00+00:00,cell_001,133.35,16.49,3.73,0.82,51.37,False,False
2026-08-15 21:09:00+00:00,cell_001,134.18,15.89,3.63,0.53,50.26,False,False
2026-08-15 21:10:00+00:00,cell_001,139.48,15.81,4.04,0.52,49.22,False,False
2026-08-15 21:11:00+00:00,cell_001,133.26,15.12,3.27,0.24,50.74,False,False
2026-08-15 21:12:00+00:00,cell_001,133.45,16.36,3.9,0.59,43.12,False,False
2026-08-15 21:13:00+00:00,cell_001,137.58,15.56,4.2,0.75,46.29,False,False
2026-08-15 21:14:00+00:00,cell_001,138.05,15.72,4.18,0.34,51.25,False,False
2026-08-15 21:15:00+00:00,cell_001,138.9,16.76,4.11,0.41,46.75,False,False
2026-08-15 21:16:00+00:00,cell_001,136.54,17.82,3.6,0.47,41.59,False,False
2026-08-15 21:17:00+00:00,cell_001,140.72,16.49,4.24,0.46,40.13,False,False
2026-08-15 21:18:00+00:00,cell_001,135.48,16.0,3.91,0.33,49.05,False,False
2026-08-15 21:19:00+00:00,cell_001,140.04,16.07,4.22,0.6,42.3,False,False
2026-08-15 21:20:00+00:00,cell_001,138.91,17.22,4.11,0.76,44.67,False,False
2026-08-15 21:21:00+00:00,cell_001,140.17,16.45,3.88,0.51,51.85,False,False
2026-08-15 21:22:00+00:00,cell_001,142.01,16.25,3.71,0.34,40.48,False,False
2026-08-15 21:23:00+00:00,cell_001,137.2,16.31,4.49,0.3,50.48,False,False
2026-08-15 21:24:00+00:00,cell_001,136.68,14.6,3.24,1.01,39.43,False,False
2026-08-15 21:25:00+00:00,cell_001,133.7,16.41,3.72,0.43,50.3,False,False
2026-08-15 21:26:00+00:00,cell_001,132.8,15.13,3.35,0.62,45.04,False,False
2026-08-15 21:27:00+00:00,cell_001,138.43,16.39,3.8,0.19,35.52,False,False
2026-08-15 21:28:00+00:00,cell_001,138.74,15.24,3.87,0.37,37.85,False,False
2026-08-15 21:29:00+00:00,cell_001,135.9,16.56,3.56,0.73,39.52,False,False
2026-08-15 21:30:00+00:00,cell_001,136.64,15.8,3.58,0.34,44.36,False,False
2026-08-15 21:31:00+00:00,cell_001,143.92,14.8,3.35,0.35,49.2,False,False
2026-08-15 21:32:00+00:00,cell_001,142.08,15.64,3.88,0.59,45.4,False,False
2026-08-15 21:33:00+00:00,cell_001,135.76,18.13,3.6,0.38,39.03,False,False
2026-08-15 21:34:00+00:00,cell_001,138.31,13.63,3.87,0.62,50.44,False,False
2026-08-15 21:35:00+00:00,cell_001,140.96,16.06,3.58,0.38,42.79,False,False
2026-08-15 21:36:00+00:00,cell_001,137.95,14.87,3.81,0.49,38.4,False,False
2026-08-15 21:37:00+00:00,cell_001,137.5,17.25,3.95,0.64,42.28,False,False
2026-08-15 21:38:00+00:00,cell_001,139.01,16.68,3.87,0.42,42.79,False,False
2026-08-15 21:39:00+00:00,cell_001,143.39,16.03,3.79,0.26,38.35,False,False
2026-08-15 21:40:00+00:00,cell_001,143.76,16.75,3.69,0.42,47.26,False,False
2026-08-15 21:41:00+00:00,cell_001,138.1,16.07,3.86,0.31,40.58,False,False
2026-08-15 21:42:00+00:00,cell_001,141.78,15.82,3.53,0.41,38.12,False,False
2026-08-15 21:43:00+00:00,cell_001,140.47,15.2,3.65,0.51,45.21,False,False
2026-08-15 21:44:00+00:00,cell_001,137.56,15.43,3.81,0.51,44.02,False,False
2026-08-15 21:45:00+00:00,cell_001,139.79,15.32,4.16,0.69,45.86,False,False
2026-08-15 21:46:00+00:00,cell_001,136.98,15.78,3.52,0.35,45.63,False,False
2026-08-15 21:47:00+00:00,cell_001,144.35,13.86,3.43,0.5,38.39,False,False
2026-08-15 21:48:00+00:00,cell_001,145.61,16.78,3.78,0.78,41.0,False,False
2026-08-15 21:49:00+00:00,cell_001,139.81,17.68,4.05,0.57,30.23,False,False
2026-08-15 21:50:00+00:00,cell_001,139.19,15.29,3.93,0.7,42.03,False,False
2026-08-15 21:51:00+00:00,cell_001,144.39,16.89,3.69,0.49,42.44,False,False
2026-08-15 21:52:00+00:00,cell_001,144.97,15.57,4.05,0.67,40.12,False,False
2026-08-15 21:53:00+00:00,cell_001,138.06,15.09,3.13,0.47,36.22,False,False
2026-08-15 21:54:00+00:00,cell_001,141.05,15.3,3.98,0.22,46.19,False,False
2026-08-15 21:55:00+00:00,cell_001,141.41,15.75,3.58,0.63,34.75,False,False
2026-08-15 21:56:00+00:00,cell_001,139.36,14.94,3.86,0.58,48.2,False,False
2026-08-15 21:57:00+00:00,cell_001,142.92,16.25,3.97,0.51,32.98,False,True
2026-08-15 21:58:00+00:00,cell_001,139.75,16.79,3.72,0.35,39.14,False,True
2026-08-15 21:59:00+00:00,cell_001,140.32,17.77,3.68,0.99,28.96,False,True
2026-08-15 22:00:00+00:00,cell_001,141.72,20.78,3.54,0.88,36.47,False,True
2026-08-15 22:01:00+00:00,cell_001,137.64,21.52,4.16,0.54,41.35,False,True
2026-08-15 22:02:00+00:00,cell_001,136.03,23.72,3.75,1.22,41.61,False,True
2026-08-15 22:03:00+00:00,cell_001,145.04,25.85,3.71,1.29,38.72,False,True
2026-08-15 22:04:00+00:00,cell_001,140.15,25.27,4.1,0.81,37.31,False,True
2026-08-15 22:05:00+00:00,cell_001,148.86,32.1,3.49,0.62,51.52,False,True
2026-08-15 22:06:00+00:00,cell_001,148.46,32.68,3.56,1.18,39.2,False,True
2026-08-15 22:07:00+00:00,cell_001,141.1,31.43,3.91,0.97,53.68,False,True
2026-08-15 22:08:00+00:00,cell_001,149.73,34.41,4.16,2.3,47.07,False,True
2026-08-15 22:09:00+00:00,cell_001,145.6,37.63,3.64,0.68,35.95,False,True
2026-08-15 22:10:00+00:00,cell_001,140.94,38.35,3.74,1.97,36.77,False,True
2026-08-15 22:11:00+00:00,cell_001,135.21,44.33,3.14,1.06,47.18,False,True
2026-08-15 22:12:00+00:00,cell_001,145.11,40.59,4.0,1.19,32.03,False,True
2026-08-15 22:13:00+00:00,cell_001,143.22,46.21,3.29,0.9,45.9,False,True
2026-08-15 22:14:00+00:00,cell_001,144.5,40.75,3.45,1.49,38.22,False,True
2026-08-15 22:15:00+00:00,cell_001,142.6,42.75,3.67,0.95,26.27,False,True
2026-08-15 22:16:00+00:00,cell_001,139.93,53.2,3.41,1.39,32.92,False,True
2026-08-15 22:17:00+00:00,cell_001,142.17,48.26,3.02,0.77,37.29,False,True
2026-08-15 22:18:00+00:00,cell_001,145.65,47.44,3.23,0.31,35.81,False,True
2026-08-15 22:19:00+00:00,cell_001,142.54,52.83,3.63,1.53,34.69,False,True
2026-08-15 22:20:00+00:00,cell_001,142.6,59.16,4.04,2.67,30.78,False,True
2026-08-15 22:21:00+00:00,cell_001,139.21,53.55,4.02,1.97,37.91,False,True
2026-08-15 22:22:00+00:00,cell_001,144.12,57.86,3.7,1.71,45.63,False,True
2026-08-15 22:23:00+00:00,cell_001,140.59,52.48,3.63,3.92,45.41,False,True
2026-08-15 22:24:00+00:00,cell_001,146.75,14.9,3.82,0.02,43.84,False,False
2026-08-15 22:25:00+00:00,cell_001,141.87,16.36,3.98,0.54,36.82,False,False
2026-08-15 22:26:00+00:00,cell_001,143.27,14.57,3.61,0.31,43.69,False,False
2026-08-15 22:27:00+00:00,cell_001,150.72,14.07,3.62,0.49,29.63,False,False
2026-08-15 22:28:00+00:00,cell_001,143.39,14.56,3.63,0.33,40.49,False,False
2026-08-15 22:29:00+00:00,cell_001,143.06,14.71,3.87,0.35,45.29,False,False
2026-08-15 22:30:00+00:00,cell_001,146.21,16.08,3.16,0.54,40.94,False,False
2026-08-15 22:31:00+00:00,cell_001,139.17,15.68,3.57,0.45,29.03,False,False
2026-08-15 22:32:00+00:00,cell_001,148.36,15.87,3.68,0.34,32.57,False,False
2026-08-15 22:33:00+00:00,cell_001,147.66,15.31,2.99,0.21,33.7,False,False
2026-08-15 22:34:00+00:00,cell_001,146.32,14.66,3.83,0.64,31.46,False,False
2026-08-15 22:35:00+00:00,cell_001,134.69,14.49,3.88,0.43,35.13,False,False
2026-08-15 22:36:00+00:00,cell_001,144.12,15.69,2.97,0.24,36.18,False,False
2026-08-15 22:37:00+00:00,cell_001,141.15,16.84,3.43,0.14,35.44,False,False
2026-08-15 22:38:00+00:00,cell_001,148.41,14.3,3.43,0.54,31.99,False,False
2026-08-15 22:39:00+00:00,cell_001,148.27,14.21,3.28,0.42,41.95,False,False
2026-08-15 22:40:00+00:00,cell_001,146.35,14.09,3.32,0.51,35.41,False,False
2026-08-15 22:41:00+00:00,cell_001,141.64,16.05,3.38,0.99,29.11,False,False
2026-08-15 22:42:00+00:00,cell_001,149.81,15.16,3.72,0.64,33.92,False,False
2026-08-15 22:43:00+00:00,cell_001,144.61,15.75,3.91,0.47,33.26,False,False
2026-08-15 22:44:00+00:00,cell_001,150.88,14.68,3.7,0.14,26.87,False,False
2026-08-15 22:45:00+00:00,cell_001,146.33,15.8,3.26,0.8,33.97,False,False
2026-08-15 22:46:00+00:00,cell_001,147.12,14.88,3.76,0.49,42.23,False,False
2026-08-15 22:47:00+00:00,cell_001,144.28,13.62,3.71,0.97,34.46,False,False
2026-08-15 22:48:00+00:00,cell_001,149.95,16.08,2.64,0.31,34.71,False,False
2026-08-15 22:49:00+00:00,cell_001,147.62,15.11,3.89,0.22,38.31,False,False
2026-08-15 22:50:00+00:00,cell_001,150.19,14.83,3.56,0.76,32.5,False,False
2026-08-15 22:51:00+00:00,cell_001,146.46,15.41,3.57,0.53,29.94,False,False
2026-08-15 22:52:00+00:00,cell_001,145.86,13.68,2.99,0.72,38.82,False,False
2026-08-15 22:53:00+00:00,cell_001,147.85,15.55,4.0,0.23,35.13,False,False
2026-08-15 22:54:00+00:00,cell_001,150.45,14.51,3.61,0.23,26.58,False,False
2026-08-15 22:55:00+00:00,cell_001,149.24,14.94,3.74,0.27,37.12,False,False
2026-08-15 22:56:00+00:00,cell_001,146.67,16.23,3.11,0.0,36.58,False,False
2026-08-15 22:57:00+00:00,cell_001,140.74,15.73,3.66,0.37,26.17,False,False
2026-08-15 22:58:00+00:00,cell_001,148.81,14.9,3.66,0.1,22.88,False,False
2026-08-15 22:59:00+00:00,cell_001,142.13,14.97,3.45,0.49,31.42,False,False
2026-08-15 23:00:00+00:00,cell_001,146.61,12.5,3.11,0.45,47.4,False,False
2026-08-15 23:01:00+00:00,cell_001,146.22,14.23,3.47,0.29,46.49,False,False
2026-08-15 23:02:00+00:00,cell_001,142.37,15.21,3.2,0.57,42.1,False,False
2026-08-15 23:03:00+00:00,cell_001,147.8,14.27,3.28,0.5,30.68,False,False
2026-08-15 23:04:00+00:00,cell_001,153.21,13.7,3.83,0.74,30.23,False,False
2026-08-15 23:05:00+00:00,cell_001,145.87,15.5,3.51,0.84,27.82,False,False
2026-08-15 23:06:00+00:00,cell_001,149.16,16.32,3.46,0.5,28.06,False,False
2026-08-15 23:07:00+00:00,cell_001,153.99,14.29,3.13,0.56,37.27,False,False
2026-08-15 23:08:00+00:00,cell_001,149.57,15.88,3.46,0.59,42.77,False,False
2026-08-15 23:09:00+00:00,cell_001,145.1,15.72,3.43,0.86,32.76,False,False
2026-08-15 23:10:00+00:00,cell_001,147.81,14.01,3.18,0.19,31.21,False,False
2026-08-15 23:11:00+00:00,cell_001,148.59,14.25,3.8,0.36,29.26,False,False
2026-08-15 23:12:00+00:00,cell_001,151.51,16.78,3.78,0.19,32.73,False,False
2026-08-15 23:13:00+00:00,cell_001,150.9,13.85,3.24,0.34,29.44,False,False
2026-08-15 23:14:00+00:00,cell_001,139.01,14.35,3.59,0.39,26.63,False,False
2026-08-15 23:15:00+00:00,cell_001,144.8,16.92,2.91,0.29,34.51,False,False
2026-08-15 23:16:00+00:00,cell_001,147.22,14.38,3.56,0.55,29.52,False,False
2026-08-15 23:17:00+00:00,cell_001,144.43,16.29,3.7,0.57,30.85,False,False
2026-08-15 23:18:00+00:00,cell_001,136.43,13.91,3.12,0.47,33.48,False,False
2026-08-15 23:19:00+00:00,cell_001,145.41,15.06,3.46,0.53,22.99,False,False
2026-08-15 23:20:00+00:00,cell_001,147.63,16.01,3.49,0.82,25.62,False,False
2026-08-15 23:21:00+00:00,cell_001,146.11,14.45,4.32,0.54,33.87,False,False
2026-08-15 23:22:00+00:00,cell_001,144.75,15.01,4.23,0.2,27.33,False,False
2026-08-15 23:23:00+00:00,cell_001,147.92,15.64,3.55,0.31,33.33,False,False
2026-08-15 23:24:00+00:00,cell_001,148.87,13.99,3.25,0.29,29.36,False,False
2026-08-15 23:25:00+00:00,cell_001,146.49,17.13,3.52,0.75,34.36,False,False
2026-08-15 23:26:00+00:00,cell_001,152.06,15.92,3.78,0.36,24.9,False,False
2026-08-15 23:27:00+00:00,cell_001,148.16,14.52,2.94,0.26,28.69,False,False
2026-08-15 23:28:00+00:00,cell_001,145.42,14.64,2.81,0.24,40.8,False,False
2026-08-15 23:29:00+00:00,cell_001,144.71,16.78,3.1,0.35,34.57,False,False
2026-08-15 23:30:00+00:00,cell_001,147.49,14.5,3.67,0.34,37.3,False,False
2026-08-15 23:31:00+00:00,cell_001,151.52,14.38,3.68,0.31,32.65,False,False
2026-08-15 23:32:00+00:00,cell_001,145.76,15.99,3.57,0.64,26.19,False,False
2026-08-15 23:33:00+00:00,cell_001,150.06,13.44,3.77,0.4,28.79,False,False
2026-08-15 23:34:00+00:00,cell_001,148.6,14.76,3.38,0.45,29.16,False,False
2026-08-15 23:35:00+00:00,cell_001,154.34,14.91,3.35,0.61,29.12,False,False
2026-08-15 23:36:00+00:00,cell_001,149.58,14.12,3.54,0.63,38.87,False,False
2026-08-15 23:37:00+00:00,cell_001,146.36,13.25,3.94,0.34,31.13,False,False
2026-08-15 23:38:00+00:00,cell_001,150.7,14.88,3.55,0.7,25.25,False,False
2026-08-15 23:39:00+00:00,cell_001,150.85,15.5,3.39,0.46,28.75,False,False
2026-08-15 23:40:00+00:00,cell_001,147.39,14.12,3.54,0.34,34.13,False,False
2026-08-15 23:41:00+00:00,cell_001,145.13,13.62,3.85,0.64,24.48,False,False
2026-08-15 23:42:00+00:00,cell_001,150.27,16.05,3.31,0.54,37.45,False,False
2026-08-15 23:43:00+00:00,cell_001,148.89,15.32,3.28,0.52,39.22,False,False
2026-08-15 23:44:00+00:00,cell_001,144.19,14.42,3.27,0.39,27.68,False,False
2026-08-15 23:45:00+00:00,cell_001,149.55,15.7,3.66,0.46,34.49,False,False
2026-08-15 23:46:00+00:00,cell_001,146.91,15.01,3.18,0.31,36.53,False,False
2026-08-15 23:47:00+00:00,cell_001,144.31,16.56,3.6,0.42,26.65,False,False
2026-08-15 23:48:00+00:00,cell_001,147.84,15.43,2.97,0.37,29.6,False,False
2026-08-15 23:49:00+00:00,cell_001,152.79,13.37,3.33,0.51,30.28,False,False
2026-08-15 23:50:00+00:00,cell_001,152.6,14.1,3.39,0.77,33.47,False,False
2026-08-15 23:51:00+00:00,cell_001,151.85,14.14,3.94,0.42,38.86,False,False
2026-08-15 23:52:00+00:00,cell_001,149.85,15.05,3.7,0.61,30.19,False,False
2026-08-15 23:53:00+00:00,cell_001,150.87,14.44,3.3,0.48,23.82,False,False
2026-08-15 23:54:00+00:00,cell_001,149.41,13.61,3.25,0.69,22.55,False,False
2026-08-15 23:55:00+00:00,cell_001,145.84,15.32,3.2,0.8,27.49,False,False
2026-08-15 23:56:00+00:00,cell_001,146.47,15.73,3.06,0.35,29.85,False,False
2026-08-15 23:57:00+00:00,cell_001,147.4,14.62,3.88,0.12,37.21,False,False
2026-08-15 23:58:00+00:00,cell_001,153.46,14.93,3.17,0.21,22.49,False,False
2026-08-15 23:59:00+00:00,cell_001,152.52,13.75,3.91,0.65,30.22,False,False
2026-08-16 00:00:00+00:00,cell_001,146.08,14.19,3.43,0.52,38.5,False,False
2026-08-16 00:01:00+00:00,cell_001,149.51,14.23,3.37,0.26,33.03,False,False
2026-08-16 00:02:00+00:00,cell_001,148.17,15.26,3.42,0.78,24.81,False,False
2026-08-16 00:03:00+00:00,cell_001,148.95,14.96,3.76,0.39,31.82,False,False
2026-08-16 00:04:00+00:00,cell_001,147.83,14.37,3.13,0.38,30.64,False,False
2026-08-16 00:05:00+00:00,cell_001,153.69,14.32,3.54,0.4,37.07,False,False
2026-08-16 00:06:00+00:00,cell_001,149.44,12.72,3.38,0.71,34.42,False,False
2026-08-16 00:07:00+00:00,cell_001,150.18,16.29,3.51,0.3,32.1,False,False
2026-08-16 00:08:00+00:00,cell_001,150.23,12.6,3.33,0.71,33.46,False,False
2026-08-16 00:09:00+00:00,cell_001,146.5,15.1,3.28,0.57,30.82,False,False
2026-08-16 00:10:00+00:00,cell_001,149.94,14.71,3.54,0.73,26.74,False,False
2026-08-16 00:11:00+00:00,cell_001,152.82,14.41,2.97,0.61,34.15,False,False
2026-08-16 00:12:00+00:00,cell_001,154.08,14.66,3.8,0.52,27.13,False,False
2026-08-16 00:13:00+00:00,cell_001,146.24,14.0,3.41,0.59,32.27,False,False
2026-08-16 00:14:00+00:00,cell_001,145.16,15.32,3.22,0.47,33.93,False,False
2026-08-16 00:15:00+00:00,cell_001,149.92,13.35,3.49,0.31,24.13,False,False
2026-08-16 00:16:00+00:00,cell_001,153.09,14.98,3.17,0.59,29.24,False,False
2026-08-16 00:17:00+00:00,cell_001,150.86,13.98,3.4,0.44,38.11,False,False
2026-08-16 00:18:00+00:00,cell_001,151.85,14.22,3.4,0.71,36.97,False,False
2026-08-16 00:19:00+00:00,cell_001,145.75,14.25,3.75,0.7,32.42,False,False
2026-08-16 00:20:00+00:00,cell_001,148.13,14.48,3.46,0.57,29.34,False,False
2026-08-16 00:21:00+00:00,cell_001,143.28,15.15,3.04,0.65,28.85,False,False
2026-08-16 00:22:00+00:00,cell_001,149.46,14.61,3.55,0.55,26.83,False,False
2026-08-16 00:23:00+00:00,cell_001,143.42,15.57,3.59,0.55,29.8,False,False
2026-08-16 00:24:00+00:00,cell_001,153.93,15.68,2.89,0.33,36.58,False,False
2026-08-16 00:25:00+00:00,cell_001,154.61,14.94,3.02,0.5,26.95,False,False
2026-08-16 00:26:00+00:00,cell_001,150.39,15.31,3.98,0.54,23.71,False,False
2026-08-16 00:27:00+00:00,cell_001,145.45,16.65,3.27,0.53,34.94,False,False
2026-08-16 00:28:00+00:00,cell_001,151.13,13.21,3.28,0.51,28.19,False,False
2026-08-16 00:29:00+00:00,cell_001,155.6,15.7,3.36,0.49,25.07,False,False
2026-08-16 00:30:00+00:00,cell_001,151.46,16.17,3.18,0.87,30.14,False,False
2026-08-16 00:31:00+00:00,cell_001,153.61,15.05,2.84,0.48,28.28,False,False
2026-08-16 00:32:00+00:00,cell_001,148.61,16.52,3.03,0.6,30.19,False,False
2026-08-16 00:33:00+00:00,cell_001,147.47,16.39,3.18,0.46,32.36,False,False
2026-08-16 00:34:00+00:00,cell_001,149.88,14.28,3.22,0.52,31.66,False,False
2026-08-16 00:35:00+00:00,cell_001,144.33,14.35,3.14,0.28,32.11,False,False
2026-08-16 00:36:00+00:00,cell_001,156.92,15.14,2.92,0.34,30.48,False,False
2026-08-16 00:37:00+00:00,cell_001,150.56,13.99,3.2,0.36,20.87,False,False
2026-08-16 00:38:00+00:00,cell_001,152.75,17.32,3.7,0.17,30.16,False,False
2026-08-16 00:39:00+00:00,cell_001,148.78,15.4,3.16,0.48,23.28,False,False
2026-08-16 00:40:00+00:00,cell_001,145.54,14.65,3.31,0.28,26.11,False,False
2026-08-16 00:41:00+00:00,cell_001,154.46,13.19,3.8,0.24,26.17,False,False
2026-08-16 00:42:00+00:00,cell_001,146.82,14.86,3.16,0.89,32.54,False,False
2026-08-16 00:43:00+00:00,cell_001,151.25,13.42,4.28,0.69,20.73,False,False
2026-08-16 00:44:00+00:00,cell_001,151.54,15.36,3.63,0.87,28.66,False,False
2026-08-16 00:45:00+00:00,cell_001,150.44,12.1,3.39,0.44,29.17,False,False
2026-08-16 00:46:00+00:00,cell_001,147.87,15.98,3.29,0.4,33.51,False,False
2026-08-16 00:47:00+00:00,cell_001,149.78,14.17,3.77,0.54,30.12,False,False
2026-08-16 00:48:00+00:00,cell_001,147.39,12.91,3.15,0.54,32.34,False,False
2026-08-16 00:49:00+00:00,cell_001,152.67,14.58,3.23,0.39,30.18,False,False
2026-08-16 00:50:00+00:00,cell_001,151.97,14.61,3.84,0.31,38.15,False,False
2026-08-16 00:51:00+00:00,cell_001,150.19,14.53,3.25,0.58,27.43,False,False
2026-08-16 00:52:00+00:00,cell_001,148.56,15.98,3.22,0.15,41.25,False,False
2026-08-16 00:53:00+00:00,cell_001,156.59,14.98,3.16,0.58,26.82,False,False
2026-08-16 00:54:00+00:00,cell_001,146.36,15.39,2.78,0.4,33.5,False,False
2026-08-16 00:55:00+00:00,cell_001,145.64,14.35,3.67,0.62,37.23,False,False
2026-08-16 00:56:00+00:00,cell_001,150.03,15.02,3.35,0.68,28.67,False,False
2026-08-16 00:57:00+00:00,cell_001,149.5,13.29,3.68,0.58,29.24,False,False
2026-08-16 00:58:00+00:00,cell_001,153.57,14.85,3.31,0.23,22.89,False,False
2026-08-16 00:59:00+00:00,cell_001,152.22,13.84,3.23,0.16,46.57,False,False
2026-08-16 01:00:00+00:00,cell_001,150.37,15.91,3.16,0.15,28.59,False,False
2026-08-16 01:01:00+00:00,cell_001,151.78,14.67,3.57,0.36,36.78,False,False
2026-08-16 01:02:00+00:00,cell_001,151.72,15.26,3.12,0.16,26.16,False,False
2026-08-16 01:03:00+00:00,cell_001,156.59,14.86,3.48,0.45,22.72,False,False
2026-08-16 01:04:00+00:00,cell_001,151.03,16.4,3.37,0.28,26.57,False,False
2026-08-16 01:05:00+00:00,cell_001,148.23,13.03,3.05,0.34,30.67,False,False
2026-08-16 01:06:00+00:00,cell_001,150.86,14.48,3.23,0.45,30.38,False,False
2026-08-16 01:07:00+00:00,cell_001,142.41,13.63,3.36,0.53,26.52,False,False
2026-08-16 01:08:00+00:00,cell_001,150.16,12.55,3.27,0.29,27.55,False,False
2026-08-16 01:09:00+00:00,cell_001,153.54,13.57,3.93,0.37,30.55,False,False
2026-08-16 01:10:00+00:00,cell_001,152.06,15.77,3.43,0.52,25.91,False,False
2026-08-16 01:11:00+00:00,cell_001,151.14,14.57,3.3,0.43,27.51,False,False
2026-08-16 01:12:00+00:00,cell_001,152.19,14.38,3.25,0.42,24.45,False,False
2026-08-16 01:13:00+00:00,cell_001,153.54,15.37,3.29,0.59,33.84,False,False
2026-08-16 01:14:00+00:00,cell_001,154.5,14.72,3.18,0.27,23.33,False,False
2026-08-16 01:15:00+00:00,cell_001,151.56,15.21,3.12,0.62,28.4,False,False
2026-08-16 01:16:00+00:00,cell_001,149.26,14.92,3.54,0.91,32.63,False,False
2026-08-16 01:17:00+00:00,cell_001,143.26,15.15,3.83,0.51,33.02,False,False
2026-08-16 01:18:00+00:00,cell_001,153.13,14.15,3.23,0.36,24.31,False,False
2026-08-16 01:19:00+00:00,cell_001,151.73,15.65,3.49,0.16,33.94,False,False
2026-08-16 01:20:00+00:00,cell_001,150.63,13.39,3.17,0.35,32.4,False,False
2026-08-16 01:21:00+00:00,cell_001,148.1,14.52,3.4,0.52,33.41,False,False
2026-08-16 01:22:00+00:00,cell_001,153.04,15.71,2.97,0.43,29.54,False,False
2026-08-16 01:23:00+00:00,cell_001,149.36,14.46,3.11,0.44,32.37,False,False
2026-08-16 01:24:00+00:00,cell_001,150.02,14.18,3.1,0.43,33.16,False,False
2026-08-16 01:25:00+00:00,cell_001,149.94,16.9,3.32,0.35,42.59,False,False
2026-08-16 01:26:00+00:00,cell_001,151.45,16.03,3.02,0.44,21.61,False,False
2026-08-16 01:27:00+00:00,cell_001,146.64,14.76,2.7,0.29,32.29,False,False
2026-08-16 01:28:00+00:00,cell_001,151.76,13.65,2.96,0.47,33.89,False,False
2026-08-16 01:29:00+00:00,cell_001,147.89,12.59,3.32,0.48,31.76,False,False
2026-08-16 01:30:00+00:00,cell_001,147.98,15.33,3.13,0.73,35.36,False,False
2026-08-16 01:31:00+00:00,cell_001,152.68,15.89,3.2,0.3,35.11,False,False
2026-08-16 01:32:00+00:00,cell_001,147.02,15.02,3.45,0.6,32.13,False,False
2026-08-16 01:33:00+00:00,cell_001,152.64,12.92,3.13,0.62,29.86,False,False
2026-08-16 01:34:00+00:00,cell_001,150.27,14.79,3.35,0.4,20.09,False,False
2026-08-16 01:35:00+00:00,cell_001,145.01,14.15,4.01,0.32,41.27,False,False
2026-08-16 01:36:00+00:00,cell_001,154.02,14.8,3.26,0.72,18.91,False,False
2026-08-16 01:37:00+00:00,cell_001,150.84,16.58,3.31,0.19,33.79,False,False
2026-08-16 01:38:00+00:00,cell_001,151.07,15.43,3.49,0.29,32.46,False,False
2026-08-16 01:39:00+00:00,cell_001,152.89,15.22,3.13,0.24,24.15,False,False
2026-08-16 01:40:00+00:00,cell_001,154.35,14.6,3.2,0.32,42.12,False,False
2026-08-16 01:41:00+00:00,cell_001,150.43,15.06,3.35,0.41,35.37,False,False
2026-08-16 01:42:00+00:00,cell_001,151.66,13.93,3.44,0.75,32.41,False,False
