ts,cell_id,throughput,latency,jitter,packet_loss,cell_load,is_anomaly,source,ingested_at
2026-07-29 03:16:33.031036+00:00,cell_001,149.68,13.61,3.67,0.74,41.55,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:17:33.031036+00:00,cell_001,145.66,16.3,3.69,0.57,35.23,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:18:33.031036+00:00,cell_001,147.25,15.73,3.45,0.62,34.42,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:19:33.031036+00:00,cell_001,139.1,16.84,3.93,0.41,40.28,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:20:33.031036+00:00,cell_001,145.04,14.11,3.83,0.41,39.53,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:21:33.031036+00:00,cell_001,142.58,16.37,3.71,0.35,40.22,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:22:33.031036+00:00,cell_001,141.38,16.18,3.21,0.52,31.89,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:23:33.031036+00:00,cell_001,142.33,15.07,3.17,0.51,31.95,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:24:33.031036+00:00,cell_001,143.89,14.88,3.91,0.5,34.38,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:25:33.031036+00:00,cell_001,147.57,14.18,2.9,0.44,40.61,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:26:33.031036+00:00,cell_001,140.77,13.93,3.53,0.48,37.11,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:27:33.031036+00:00,cell_001,144.77,14.53,3.6,0.82,44.86,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:28:33.031036+00:00,cell_001,143.15,14.04,3.42,0.54,32.19,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:29:33.031036+00:00,cell_001,143.55,16.9,3.55,0.6,32.35,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:30:33.031036+00:00,cell_001,147.46,13.81,3.69,0.58,36.32,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:31:33.031036+00:00,cell_001,145.99,15.47,3.39,0.45,34.73,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:32:33.031036+00:00,cell_001,148.32,15.77,3.84,0.59,33.48,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:33:33.031036+00:00,cell_001,143.77,15.7,3.75,0.49,38.02,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:34:33.031036+00:00,cell_001,142.06,15.8,3.52,0.24,38.29,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:35:33.031036+00:00,cell_001,143.4,16.31,3.33,0.37,31.48,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:36:33.031036+00:00,cell_001,144.73,14.92,3.56,0.89,34.9,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:37:33.031036+00:00,cell_001,144.45,15.47,4.22,0.72,41.55,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:38:33.031036+00:00,cell_001,140.59,15.09,3.36,0.43,36.69,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:39:33.031036+00:00,cell_001,144.04,16.7,4.05,0.63,34.03,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:40:33.031036+00:00,cell_001,144.37,17.51,3.07,0.53,36.43,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:41:33.031036+00:00,cell_001,151.16,14.22,3.34,0.84,32.2,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:42:33.031036+00:00,cell_001,149.16,13.4,3.44,0.47,47.32,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:43:33.031036+00:00,cell_001,140.89,16.01,3.89,0.54,42.94,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:44:33.031036+00:00,cell_001,142.5,16.52,3.62,0.33,50.88,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:45:33.031036+00:00,cell_001,138.9,17.41,4.0,0.47,39.19,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:46:33.031036+00:00,cell_001,141.43,16.21,3.51,0.0,37.05,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:47:33.031036+00:00,cell_001,144.07,16.87,3.6,0.55,34.59,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:48:33.031036+00:00,cell_001,146.66,17.15,3.52,0.7,41.28,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:49:33.031036+00:00,cell_001,140.77,16.96,4.23,0.83,36.85,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:50:33.031036+00:00,cell_001,140.91,16.39,3.29,0.59,34.4,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:51:33.031036+00:00,cell_001,136.35,14.24,3.47,0.42,45.92,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:52:33.031036+00:00,cell_001,142.22,15.52,3.34,0.33,39.6,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:53:33.031036+00:00,cell_001,139.44,15.84,3.81,0.4,40.82,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:54:33.031036+00:00,cell_001,140.95,15.45,3.29,0.18,40.71,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:55:33.031036+00:00,cell_001,139.82,15.52,4.19,0.45,41.78,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:56:33.031036+00:00,cell_001,142.09,17.14,3.67,0.25,31.08,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:57:33.031036+00:00,cell_001,137.01,14.82,3.77,0.38,34.17,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:58:33.031036+00:00,cell_001,137.8,16.39,3.79,0.46,49.25,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:59:33.031036+00:00,cell_001,148.5,15.92,3.65,0.57,39.91,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:00:33.031036+00:00,cell_001,138.16,14.76,3.69,0.17,42.31,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:01:33.031036+00:00,cell_001,138.65,14.55,3.68,0.43,44.34,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:02:33.031036+00:00,cell_001,147.36,13.93,3.82,0.64,38.59,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:03:33.031036+00:00,cell_001,150.48,16.13,3.42,0.78,35.23,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:04:33.031036+00:00,cell_001,138.16,15.59,3.37,0.49,33.86,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:05:33.031036+00:00,cell_001,140.48,14.84,3.92,0.94,35.76,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:06:33.031036+00:00,cell_001,142.52,13.8,3.67,0.64,37.47,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:07:33.031036+00:00,cell_001,146.59,16.12,3.07,0.52,37.21,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:08:33.031036+00:00,cell_001,138.36,15.53,3.54,0.75,34.69,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:09:33.031036+00:00,cell_001,140.49,15.0,4.14,0.4,45.85,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:10:33.031036+00:00,cell_001,143.47,14.76,3.64,0.3,48.72,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:11:33.031036+00:00,cell_001,142.35,15.5,3.53,0.69,36.79,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:12:33.031036+00:00,cell_001,139.83,16.22,3.24,0.61,33.02,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:13:33.031036+00:00,cell_001,140.46,15.43,3.53,0.72,41.99,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:14:33.031036+00:00,cell_001,136.65,14.58,3.35,0.71,49.38,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:15:33.031036+00:00,cell_001,139.96,15.72,3.83,0.91,35.27,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:16:33.031036+00:00,cell_001,139.79,16.84,3.72,0.22,35.52,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:17:33.031036+00:00,cell_001,141.19,15.84,3.6,0.44,30.31,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:18:33.031036+00:00,cell_001,138.73,15.88,3.48,0.45,43.56,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:19:33.031036+00:00,cell_001,141.72,15.5,4.17,0.75,37.38,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:20:33.031036+00:00,cell_001,143.25,14.95,3.51,0.59,46.9,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:21:33.031036+00:00,cell_001,140.58,14.93,3.51,0.75,46.24,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:22:33.031036+00:00,cell_001,141.08,14.2,3.65,0.57,50.21,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:23:33.031036+00:00,cell_001,140.09,17.05,3.7,0.51,48.34,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:24:33.031036+00:00,cell_001,139.83,16.35,3.88,0.65,35.05,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:25:33.031036+00:00,cell_001,137.57,15.98,4.01,0.57,41.7,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:26:33.031036+00:00,cell_001,140.59,16.2,4.0,0.59,48.91,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:27:33.031036+00:00,cell_001,139.25,16.26,4.47,0.65,36.49,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:28:33.031036+00:00,cell_001,145.73,15.2,3.24,0.6,41.56,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:29:33.031036+00:00,cell_001,144.07,15.62,3.82,0.71,43.92,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:30:33.031036+00:00,cell_001,140.41,15.48,3.6,0.53,43.44,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:31:33.031036+00:00,cell_001,136.87,18.48,4.36,0.55,45.29,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:32:33.031036+00:00,cell_001,135.72,17.0,3.81,0.32,40.54,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:33:33.031036+00:00,cell_001,142.53,16.16,3.15,0.72,39.38,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:34:33.031036+00:00,cell_001,139.65,17.37,3.9,0.86,46.44,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:35:33.031036+00:00,cell_001,140.2,17.26,3.85,0.16,43.41,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:36:33.031036+00:00,cell_001,133.43,14.65,4.0,0.65,55.0,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:37:33.031036+00:00,cell_001,141.35,15.82,3.56,0.49,39.0,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:38:33.031036+00:00,cell_001,139.83,16.04,3.88,0.49,44.38,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:39:33.031036+00:00,cell_001,135.03,16.68,3.7,0.65,38.18,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:40:33.031036+00:00,cell_001,136.85,15.85,3.59,0.52,46.76,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:41:33.031036+00:00,cell_001,138.95,15.99,3.89,0.6,44.01,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:42:33.031036+00:00,cell_001,138.22,15.64,3.84,0.45,47.8,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:43:33.031036+00:00,cell_001,137.08,17.16,4.11,0.83,41.73,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:44:33.031036+00:00,cell_001,137.55,14.68,3.81,0.48,36.23,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:45:33.031036+00:00,cell_001,137.0,15.71,3.99,0.38,51.94,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:46:33.031036+00:00,cell_001,138.11,14.31,3.45,0.6,50.18,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:47:33.031036+00:00,cell_001,141.96,15.14,4.23,0.36,50.53,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:48:33.031036+00:00,cell_001,129.75,16.5,3.58,0.58,50.38,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:49:33.031036+00:00,cell_001,136.63,16.53,4.09,0.86,46.56,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:50:33.031036+00:00,cell_001,137.77,15.89,3.9,0.52,49.25,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:51:33.031036+00:00,cell_001,138.02,17.34,3.87,0.26,41.79,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:52:33.031036+00:00,cell_001,135.92,17.58,4.06,0.45,44.37,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:53:33.031036+00:00,cell_001,131.66,16.17,3.19,0.7,52.26,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:54:33.031036+00:00,cell_001,137.81,16.51,3.67,0.55,56.86,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:55:33.031036+00:00,cell_001,141.9,15.82,4.07,0.67,48.48,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:56:33.031036+00:00,cell_001,132.01,16.91,4.42,0.41,30.44,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:57:33.031036+00:00,cell_001,139.1,15.1,3.84,0.45,48.88,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:58:33.031036+00:00,cell_001,135.42,18.1,3.12,0.66,54.33,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:59:33.031036+00:00,cell_001,136.11,17.46,3.76,0.86,45.85,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:00:33.031036+00:00,cell_001,133.03,15.14,3.84,0.46,42.48,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:01:33.031036+00:00,cell_001,135.08,15.56,4.2,0.55,52.44,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:02:33.031036+00:00,cell_001,139.88,16.78,3.88,0.76,45.99,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:03:33.031036+00:00,cell_001,137.62,16.04,3.49,0.57,46.09,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:04:33.031036+00:00,cell_001,140.96,16.93,4.17,0.67,39.68,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:05:33.031036+00:00,cell_001,139.19,16.04,4.05,0.39,39.92,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:06:33.031036+00:00,cell_001,136.86,17.94,3.67,0.54,52.48,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:07:33.031036+00:00,cell_001,140.67,16.44,4.1,0.42,42.25,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:08:33.031036+00:00,cell_001,136.65,18.86,3.73,0.21,57.41,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:09:33.031036+00:00,cell_001,137.7,17.06,3.81,0.37,58.67,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:10:33.031036+00:00,cell_001,134.22,15.12,3.74,0.63,43.62,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:11:33.031036+00:00,cell_001,135.2,18.57,3.81,0.66,45.52,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:12:33.031036+00:00,cell_001,132.8,17.59,4.18,0.7,52.64,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:13:33.031036+00:00,cell_001,137.75,16.89,3.38,0.65,56.88,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:14:33.031036+00:00,cell_001,131.14,17.17,4.25,0.5,50.23,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:15:33.031036+00:00,cell_001,136.91,15.35,3.97,0.18,46.26,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:16:33.031036+00:00,cell_001,133.88,14.74,3.81,0.32,47.72,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:17:33.031036+00:00,cell_001,137.86,16.52,3.93,0.77,50.36,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:18:33.031036+00:00,cell_001,136.48,17.96,3.66,0.38,47.24,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:19:33.031036+00:00,cell_001,139.58,16.99,3.45,0.54,56.17,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:20:33.031036+00:00,cell_001,136.2,18.31,3.68,0.56,46.74,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:21:33.031036+00:00,cell_001,129.18,17.94,3.37,0.27,52.64,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:22:33.031036+00:00,cell_001,133.59,16.65,3.54,0.62,54.3,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:23:33.031036+00:00,cell_001,130.16,17.83,3.46,0.86,50.67,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:24:33.031036+00:00,cell_001,132.01,18.18,4.32,0.55,49.63,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:25:33.031036+00:00,cell_001,137.98,16.59,3.57,0.5,50.78,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:26:33.031036+00:00,cell_001,135.25,16.47,3.95,0.32,46.69,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:27:33.031036+00:00,cell_001,131.13,16.84,4.3,0.5,55.06,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:28:33.031036+00:00,cell_001,130.07,14.3,4.23,0.66,50.67,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:29:33.031036+00:00,cell_001,133.1,17.01,3.89,0.56,50.21,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:30:33.031036+00:00,cell_001,129.23,17.46,3.89,0.47,46.13,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:31:33.031036+00:00,cell_001,130.76,16.9,4.04,0.76,61.49,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:32:33.031036+00:00,cell_001,133.59,17.12,4.62,0.51,56.17,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:33:33.031036+00:00,cell_001,136.01,16.74,4.12,0.47,44.73,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:34:33.031036+00:00,cell_001,134.25,14.8,4.2,0.59,55.0,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:35:33.031036+00:00,cell_001,125.44,18.48,4.68,0.82,49.27,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:36:33.031036+00:00,cell_001,133.11,16.46,4.09,0.53,47.91,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:37:33.031036+00:00,cell_001,132.3,16.22,4.35,0.39,48.94,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:38:33.031036+00:00,cell_001,133.21,18.21,4.16,0.67,55.34,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:39:33.031036+00:00,cell_001,136.7,17.85,4.15,0.5,52.17,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:40:33.031036+00:00,cell_001,125.55,17.16,3.73,0.68,52.78,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:41:33.031036+00:00,cell_001,129.85,17.67,3.69,0.16,54.59,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:42:33.031036+00:00,cell_001,133.28,15.76,3.87,0.57,58.01,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:43:33.031036+00:00,cell_001,126.65,16.85,4.3,0.52,65.02,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:44:33.031036+00:00,cell_001,135.7,18.24,4.29,0.38,52.29,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:45:33.031036+00:00,cell_001,132.26,16.28,4.44,0.33,51.63,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:46:33.031036+00:00,cell_001,133.58,15.97,4.04,0.51,54.42,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:47:33.031036+00:00,cell_001,129.21,17.06,4.21,0.36,57.56,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:48:33.031036+00:00,cell_001,133.25,17.1,4.22,0.0,59.67,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:49:33.031036+00:00,cell_001,133.9,17.66,4.02,0.34,49.35,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:50:33.031036+00:00,cell_001,131.27,15.65,3.96,0.33,66.6,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:51:33.031036+00:00,cell_001,131.16,14.49,3.62,0.58,48.73,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:52:33.031036+00:00,cell_001,131.15,17.98,4.02,0.34,59.22,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:53:33.031036+00:00,cell_001,127.63,15.99,4.04,0.57,58.67,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:54:33.031036+00:00,cell_001,129.66,16.48,4.42,0.38,48.05,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:55:33.031036+00:00,cell_001,129.53,14.92,4.45,0.73,56.55,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:56:33.031036+00:00,cell_001,131.02,18.14,4.13,0.65,46.62,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:57:33.031036+00:00,cell_001,132.75,17.48,4.71,0.52,51.35,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:58:33.031036+00:00,cell_001,126.46,17.46,4.15,0.61,55.31,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:59:33.031036+00:00,cell_001,129.14,17.46,4.41,0.69,56.5,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:00:33.031036+00:00,cell_001,133.84,15.11,4.07,0.59,62.17,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:01:33.031036+00:00,cell_001,127.04,16.2,3.77,0.61,52.63,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:02:33.031036+00:00,cell_001,126.69,16.75,3.98,0.16,58.06,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:03:33.031036+00:00,cell_001,129.64,16.47,4.56,0.48,61.01,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:04:33.031036+00:00,cell_001,131.45,16.96,4.04,0.43,56.24,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:05:33.031036+00:00,cell_001,128.83,17.49,3.98,0.79,56.65,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:06:33.031036+00:00,cell_001,132.67,18.27,4.13,0.51,49.54,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:07:33.031036+00:00,cell_001,131.13,15.8,4.02,0.45,48.89,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:08:33.031036+00:00,cell_001,130.96,17.28,4.5,0.7,52.92,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:09:33.031036+00:00,cell_001,129.98,18.02,4.71,0.28,64.24,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:10:33.031036+00:00,cell_001,135.18,16.4,4.15,0.57,64.4,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:11:33.031036+00:00,cell_001,127.46,17.14,4.31,0.19,63.82,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:12:33.031036+00:00,cell_001,121.95,17.82,4.45,0.44,59.58,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:13:33.031036+00:00,cell_001,132.65,17.38,4.19,0.5,60.48,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:14:33.031036+00:00,cell_001,126.35,18.06,3.9,0.88,55.97,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:15:33.031036+00:00,cell_001,127.92,17.49,4.04,0.56,56.31,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:16:33.031036+00:00,cell_001,131.41,17.1,4.3,0.41,48.16,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:17:33.031036+00:00,cell_001,122.55,16.25,4.29,0.57,59.52,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:18:33.031036+00:00,cell_001,123.48,17.69,3.64,0.88,60.98,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:19:33.031036+00:00,cell_001,122.31,17.56,4.05,0.18,55.69,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:20:33.031036+00:00,cell_001,124.61,16.48,3.97,0.75,63.49,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:21:33.031036+00:00,cell_001,128.19,18.07,4.46,0.67,65.22,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:22:33.031036+00:00,cell_001,128.32,18.77,3.99,0.57,53.61,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:23:33.031036+00:00,cell_001,127.46,16.86,4.06,0.53,70.92,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:24:33.031036+00:00,cell_001,122.27,16.8,4.06,0.89,62.25,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:25:33.031036+00:00,cell_001,119.46,16.78,4.45,0.74,67.43,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 06:26:33.031036+00:00,cell_001,126.43,15.88,4.51,0.39,56.39,False,batch,2026-08-11 23:58:34.403230+00:00
